MJD-2450000	SCFL	SCER
6252.5	16897.79	7.1663
6252.5	16894.61	7.1664
6252.5	16889.10	7.1665
6252.5	16887.43	7.1666
6252.7	16877.29	7.1668
6252.7	16897.11	7.1664
6252.7	16890.65	7.1666
6252.7	16879.79	7.1668
6252.7	16896.72	7.1665
6252.7	16898.33	7.1665
6252.7	16894.94	7.1666
6252.7	16894.10	7.1666
6252.7	16904.76	7.1664
6252.7	16895.80	7.1666
6252.7	16889.22	7.1667
6253.0	16892.97	7.1666
6253.0	16881.17	7.1669
6253.0	16874.90	7.1670
6253.0	16866.04	7.1672
6253.0	16882.37	7.1669
6253.0	16878.47	7.1669
6253.0	16873.14	7.1670
6253.0	16866.94	7.1672
6253.0	16883.05	7.1668
6253.0	16872.93	7.1670
6253.0	16883.63	7.1668
6253.0	16865.71	7.1672
6253.3	16878.28	7.1669
6253.3	16862.40	7.1672
6253.3	16875.58	7.1670
6253.3	16883.66	7.1668
6253.3	16882.73	7.1668
6253.3	16876.10	7.1670
6253.3	16876.78	7.1669
6253.3	16871.05	7.1671
6253.3	16866.09	7.1672
6253.3	16856.39	7.1673
6253.3	16860.90	7.1673
6253.3	16857.07	7.1673
6253.5	16871.06	7.1670
6253.5	16872.19	7.1670
6253.5	16869.99	7.1671
6253.5	16863.70	7.1672
6253.5	16867.90	7.1671
6253.5	16872.77	7.1670
6253.5	16855.31	7.1673
6253.5	16852.57	7.1674
6253.5	16880.39	7.1668
6253.5	16863.24	7.1672
6253.5	16848.95	7.1675
6253.5	16851.35	7.1674
6253.8	16887.81	7.1667
6253.8	16853.83	7.1674
6253.8	16865.40	7.1671
6253.8	16850.31	7.1674
6253.8	16834.76	7.1677
6253.8	16842.60	7.1676
6253.8	16845.57	7.1675
6253.8	16856.57	7.1673
6253.8	16847.23	7.1675
6253.8	16852.74	7.1674
6253.8	16839.15	7.1677
6253.8	16836.64	7.1678
6253.8	16844.39	7.1676
6254.0	16844.52	7.1677
6254.0	16842.66	7.1677
6254.0	16843.42	7.1677
6254.0	16848.81	7.1676
6254.0	16823.39	7.1682
6254.0	16835.44	7.1680
6254.0	16836.79	7.1679
6254.0	16832.25	7.1681
6254.0	16845.83	7.1678
6254.0	16840.35	7.1679
6254.0	16842.71	7.1679
6254.2	16838.42	7.1680
6254.2	16830.00	7.1682
6254.2	16831.96	7.1682
6254.2	16835.45	7.1682
6254.2	16830.86	7.1683
6254.2	16833.84	7.1682
6254.2	16843.83	7.1680
6254.2	16837.82	7.1682
6254.2	16831.29	7.1683
6254.2	16823.56	7.1684
6254.2	16816.47	7.1686
6254.5	16822.22	7.1684
6254.5	16814.20	7.1686
6254.5	16821.56	7.1684
6254.5	16818.98	7.1685
6254.5	16810.05	7.1686
6254.5	16813.32	7.1686
6254.5	16811.79	7.1686
6254.5	16804.00	7.1687
6254.5	16831.87	7.1681
6254.5	16793.03	7.1689
6254.5	16816.34	7.1684
6254.5	16822.61	7.1683
6254.7	16833.52	7.1680
6254.7	16812.05	7.1685
6254.7	16821.18	7.1683
6254.7	16805.24	7.1686
6254.7	16804.58	7.1686
6254.7	16797.33	7.1687
6254.7	16809.87	7.1684
6254.7	16806.75	7.1684
6254.7	16808.32	7.1683
6254.7	16798.43	7.1685
6254.7	16787.28	7.1686
6254.7	16799.40	7.1683
6255.0	16794.11	7.1684
6255.0	16783.30	7.1685
6255.0	16792.33	7.1683
6255.0	16796.76	7.1681
6255.0	16799.66	7.1680
6255.0	16797.78	7.1680
6255.0	16793.04	7.1680
6255.0	16819.26	7.1674
6255.0	16814.89	7.1675
6255.0	16779.18	7.1682
6255.0	16794.27	7.1678
6255.0	16790.02	7.1678
6255.2	16772.24	7.1681
6255.2	16781.36	7.1679
6255.2	16792.04	7.1676
6255.2	16774.15	7.1678
6255.2	16784.45	7.1676
6255.2	16769.91	7.1678
6255.2	16771.08	7.1678
6255.2	16785.85	7.1675
6255.2	16758.52	7.1680
6255.2	16783.55	7.1674
6255.5	16796.45	7.1672
6255.5	16770.43	7.1677
6255.5	16771.82	7.1676
6255.5	16781.67	7.1674
6255.5	16762.83	7.1678
6255.5	16778.33	7.1674
6255.5	16763.93	7.1677
6255.5	16770.80	7.1675
6255.5	16744.02	7.1680
6255.5	16777.67	7.1673
6255.5	16772.57	7.1674
6255.5	16761.69	7.1676
6255.8	16770.41	7.1674
6255.8	16768.34	7.1674
6255.8	16769.76	7.1674
6255.8	16770.23	7.1673
6255.8	16750.40	7.1677
6255.8	16766.27	7.1674
6255.8	16754.30	7.1676
6255.8	16758.69	7.1675
6255.8	16761.23	7.1674
6255.8	16750.35	7.1677
6255.8	16762.13	7.1674
6255.8	16762.44	7.1674
6256.0	16750.95	7.1676
6256.0	16751.85	7.1676
6256.0	16757.02	7.1675
6256.0	16746.96	7.1677
6256.0	16741.92	7.1678
6256.0	16755.96	7.1675
6256.0	16762.14	7.1673
6256.0	16757.98	7.1674
6256.0	16755.44	7.1675
6256.0	16761.22	7.1673
6256.0	16751.23	7.1675
6256.0	16744.15	7.1677
6256.2	16741.60	7.1677
6256.2	16735.26	7.1679
6256.2	16739.43	7.1678
6256.2	16736.09	7.1678
6256.2	16731.24	7.1679
6256.2	16717.87	7.1682
6256.2	16741.86	7.1677
6256.2	16736.42	7.1678
6256.2	16724.02	7.1681
6256.2	16749.37	7.1676
6256.2	16726.44	7.1681
6256.2	16731.33	7.1680
6256.5	16730.29	7.1681
6256.5	16735.16	7.1680
6256.5	16727.58	7.1681
6256.5	16714.82	7.1684
6256.5	16713.56	7.1685
6256.5	16713.31	7.1685
6256.5	16708.77	7.1686
6256.5	16714.80	7.1685
6256.5	16716.83	7.1684
6256.5	16712.60	7.1685
6256.5	16703.45	7.1687
6256.7	16713.39	7.1686
6256.7	16696.47	7.1689
6256.7	16693.42	7.1690
6256.7	16694.55	7.1690
6256.7	16687.93	7.1691
6256.7	16685.65	7.1691
6256.7	16678.97	7.1691
6256.7	16684.01	7.1688
6256.7	16677.31	7.1688
6256.7	16668.15	7.1689
6256.7	16679.20	7.1685
6256.7	16677.12	7.1685
6257.0	16680.67	7.1683
6257.0	16678.21	7.1682
6257.0	16674.25	7.1681
6257.0	16671.25	7.1681
6257.0	16671.64	7.1679
6257.0	16658.09	7.1681
6257.0	16664.95	7.1678
6257.0	16655.59	7.1679
6257.0	16645.05	7.1680
6257.0	16660.71	7.1675
6257.0	16659.21	7.1674
6257.0	16655.24	7.1674
6257.0	16662.72	7.1671
6257.3	16645.48	7.1673
6257.3	16653.71	7.1670
6257.3	16652.91	7.1669
6257.3	16660.95	7.1666
6257.3	16638.88	7.1669
6257.3	16636.23	7.1669
6257.3	16649.64	7.1665
6257.3	16642.78	7.1664
6257.3	16633.10	7.1664
6257.3	16649.59	7.1660
6257.3	16630.61	7.1662
6257.5	16652.27	7.1657
6257.5	16626.58	7.1661
6257.5	16635.27	7.1658
6257.5	16625.21	7.1659
6257.5	16639.62	7.1654
6257.5	16644.88	7.1652
6257.5	16627.44	7.1654
6257.5	16638.91	7.1651
6257.5	16642.36	7.1649
6257.5	16628.94	7.1650
6257.5	16643.51	7.1646
6257.5	16632.11	7.1647
6257.7	16630.17	7.1646
6257.7	16629.21	7.1645
6257.7	16643.32	7.1641
6257.7	16627.09	7.1643
6257.7	16642.89	7.1641
6257.7	16630.44	7.1644
6257.7	16636.71	7.1644
6257.7	16625.78	7.1647
6257.7	16623.43	7.1649
6257.7	16643.34	7.1645
6257.7	16636.23	7.1648
6257.7	16636.71	7.1649
6258.0	16627.62	7.1651
6258.0	16616.81	7.1655
6258.0	16622.89	7.1654
6258.0	16640.82	7.1651
6258.0	16639.58	7.1652
6258.0	16632.15	7.1655
6258.0	16621.95	7.1658
6258.0	16628.41	7.1658
6258.0	16633.02	7.1657
6258.0	16620.57	7.1661
6258.0	16648.48	7.1656
6258.0	16624.92	7.1662
6258.0	16632.15	7.1661
6258.3	16633.35	7.1662
6258.3	16635.13	7.1662
6258.3	16642.96	7.1661
6258.3	16647.48	7.1659
6258.3	16649.45	7.1658
6258.3	16663.51	7.1655
6258.3	16653.57	7.1656
6258.3	16657.49	7.1655
6258.3	16644.85	7.1657
6258.3	16643.11	7.1657
6258.5	16651.14	7.1655
6258.5	16651.98	7.1654
6258.5	16659.50	7.1652
6258.5	16652.46	7.1653
6258.5	16634.56	7.1656
6258.5	16647.27	7.1652
6258.5	16641.62	7.1653
6258.5	16649.64	7.1651
6258.5	16652.12	7.1650
6258.5	16635.63	7.1652
6258.5	16644.98	7.1650
6258.7	16643.17	7.1650
6258.7	16648.69	7.1648
6258.7	16649.05	7.1648
6258.7	16656.38	7.1647
6258.7	16645.57	7.1650
6258.7	16644.92	7.1650
6258.7	16654.96	7.1649
6258.7	16645.98	7.1651
6258.7	16656.57	7.1650
6258.7	16656.31	7.1651
6258.7	16665.74	7.1649
6258.7	16656.22	7.1652
6259.0	16652.63	7.1653
6259.0	16666.93	7.1651
6259.0	16666.52	7.1652
6259.0	16670.75	7.1651
6259.0	16668.80	7.1653
6259.0	16658.32	7.1655
6259.0	16653.08	7.1657
6259.0	16657.22	7.1657
6259.0	16647.01	7.1660
6259.0	16669.61	7.1656
6259.0	16666.78	7.1657
6259.0	16658.10	7.1659
6259.0	16672.88	7.1657
6259.2	16663.82	7.1659
6259.2	16668.13	7.1659
6259.2	16676.12	7.1657
6259.2	16676.82	7.1657
6259.2	16682.32	7.1655
6259.2	16672.28	7.1657
6259.2	16676.29	7.1656
6259.2	16659.27	7.1659
6259.2	16660.97	7.1659
6259.2	16671.22	7.1656
6259.2	16662.44	7.1658
6259.5	16653.85	7.1659
6259.5	16659.31	7.1658
6259.5	16665.65	7.1656
6259.5	16664.03	7.1657
6259.5	16653.70	7.1659
6259.5	16663.52	7.1656
6259.5	16660.96	7.1656
6259.5	16643.98	7.1660
6259.5	16645.58	7.1659
6259.5	16647.19	7.1659
6259.5	16670.42	7.1653
6259.5	16650.49	7.1657
6259.8	16676.17	7.1652
6259.8	16639.14	7.1659
6259.8	16665.64	7.1654
6259.8	16655.93	7.1657
6259.8	16646.27	7.1659
6259.8	16663.54	7.1656
6259.8	16653.25	7.1659
6259.8	16663.89	7.1657
6259.8	16646.07	7.1661
6259.8	16651.30	7.1661
6259.8	16656.16	7.1660
6259.8	16649.02	7.1662
6260.0	16645.79	7.1663
6260.0	16650.94	7.1663
6260.0	16655.57	7.1662
6260.0	16657.04	7.1662
6260.0	16655.34	7.1663
6260.0	16656.02	7.1664
6260.0	16655.68	7.1664
6260.0	16666.60	7.1663
6260.0	16659.42	7.1665
6260.0	16658.16	7.1666
6260.0	16641.46	7.1670
6260.0	16661.28	7.1666
6260.2	16652.37	7.1668
6260.2	16651.59	7.1669
6260.2	16655.68	7.1670
6260.2	16666.08	7.1668
6260.2	16655.96	7.1671
6260.2	16666.25	7.1670
6260.2	16655.20	7.1674
6260.2	16665.37	7.1672
6260.2	16674.86	7.1671
6260.2	16658.88	7.1676
6260.2	16652.63	7.1678
6260.2	16649.58	7.1680
6260.5	16654.00	7.1680
6260.5	16662.70	7.1679
6260.5	16665.65	7.1679
6260.5	16650.25	7.1683
6260.5	16657.28	7.1683
6260.5	16656.18	7.1684
6260.5	16653.32	7.1686
6260.5	16656.31	7.1686
6260.5	16648.42	7.1688
6260.5	16644.62	7.1690
6260.5	16648.48	7.1690
6260.5	16653.71	7.1690
6260.7	16656.36	7.1691
6260.7	16653.04	7.1691
6260.7	16663.35	7.1689
6260.7	16663.49	7.1690
6260.7	16650.33	7.1692
6260.7	16639.95	7.1695
6260.7	16643.50	7.1694
6260.7	16662.16	7.1690
6260.7	16662.32	7.1690
6260.7	16662.37	7.1691
6260.7	16660.06	7.1691
6261.0	16654.29	7.1693
6261.0	16648.29	7.1694
6261.0	16652.08	7.1693
6261.0	16659.52	7.1692
6261.0	16639.27	7.1696
6261.0	16639.50	7.1696
6261.0	16643.40	7.1696
6261.0	16635.50	7.1697
6261.0	16643.07	7.1696
6261.0	16645.38	7.1696
6261.0	16658.65	7.1693
6261.0	16652.47	7.1694
6261.0	16660.25	7.1693
6261.2	16656.75	7.1693
6261.2	16659.15	7.1693
6261.2	16655.67	7.1693
6261.2	16635.96	7.1698
6261.2	16651.20	7.1694
6261.2	16631.92	7.1698
6261.2	16631.09	7.1698
6261.2	16633.45	7.1698
6261.2	16628.54	7.1699
6261.2	16632.86	7.1698
6261.2	16641.12	7.1696
6261.5	16636.25	7.1697
6261.5	16646.42	7.1695
6261.5	16631.78	7.1698
6261.5	16631.83	7.1698
6261.5	16639.59	7.1696
6261.5	16626.71	7.1699
6261.5	16631.32	7.1698
6261.5	16626.21	7.1699
6261.5	16625.07	7.1699
6261.5	16641.22	7.1695
6261.5	16621.46	7.1699
6261.5	16630.10	7.1698
6261.7	16623.01	7.1699
6261.7	16616.36	7.1700
6261.7	16611.88	7.1700
6261.7	16617.77	7.1699
6261.7	16621.75	7.1697
6261.7	16608.77	7.1700
6261.7	16603.93	7.1700
6261.7	16617.89	7.1697
6261.7	16603.69	7.1699
6261.7	16608.75	7.1698
6261.7	16609.43	7.1697
6261.7	16607.34	7.1697
6262.0	16615.64	7.1695
6262.0	16597.68	7.1699
6262.0	16611.32	7.1695
6262.0	16614.32	7.1694
6262.0	16611.45	7.1694
6262.0	16607.08	7.1695
6262.0	16593.96	7.1697
6262.0	16597.20	7.1696
6262.0	16598.85	7.1696
6262.0	16599.70	7.1695
6262.0	16590.38	7.1696
6262.0	16597.06	7.1695
6262.2	16602.57	7.1694
6262.2	16600.82	7.1694
6262.2	16610.95	7.1692
6262.2	16602.01	7.1694
6262.2	16586.22	7.1697
6262.2	16594.62	7.1696
6262.2	16581.99	7.1699
6262.2	16580.10	7.1699
6262.2	16572.19	7.1701
6262.2	16594.31	7.1696
6262.2	16582.85	7.1699
6262.2	16582.40	7.1699
6262.2	16579.55	7.1700
6262.5	16591.94	7.1697
6262.5	16591.21	7.1697
6262.5	16574.46	7.1701
6262.5	16584.96	7.1699
6262.5	16578.46	7.1700
6262.5	16583.90	7.1699
6262.5	16585.18	7.1699
6262.5	16576.40	7.1701
6262.5	16578.64	7.1701
6262.5	16576.51	7.1701
6262.5	16589.01	7.1698
6262.7	16591.75	7.1698
6262.7	16557.70	7.1705
6262.7	16585.45	7.1698
6262.7	16577.46	7.1700
6262.7	16567.77	7.1702
6262.7	16570.36	7.1701
6262.7	16570.91	7.1701
6262.7	16580.45	7.1698
6262.7	16570.02	7.1700
6262.7	16564.28	7.1701
6262.7	16567.77	7.1700
6262.7	16569.78	7.1699
6263.0	16569.32	7.1699
6263.0	16568.94	7.1699
6263.0	16553.61	7.1702
6263.0	16562.76	7.1700
6263.0	16570.13	7.1698
6263.0	16561.73	7.1700
6263.0	16547.91	7.1702
6263.0	16544.99	7.1703
6263.0	16552.28	7.1701
6263.0	16551.30	7.1699
6263.3	16552.18	7.1697
6263.3	16550.41	7.1695
6263.3	16547.15	7.1694
6263.3	16561.83	7.1690
6263.3	16550.12	7.1690
6263.3	16545.11	7.1690
6263.3	16531.46	7.1691
6263.3	16534.29	7.1688
6263.3	16531.58	7.1687
6263.3	16548.37	7.1682
6263.3	16535.53	7.1683
6263.3	16525.24	7.1683
6263.3	16538.37	7.1679
6263.5	16546.08	7.1675
6263.5	16549.94	7.1673
6263.5	16521.89	7.1677
6263.5	16525.38	7.1675
6263.5	16512.21	7.1676
6263.5	16531.04	7.1670
6263.5	16508.68	7.1673
6263.5	16511.06	7.1671
6263.5	16502.68	7.1671
6263.5	16518.14	7.1666
6263.5	16511.63	7.1667
6263.5	16505.88	7.1668
6263.7	16499.82	7.1669
6263.7	16498.88	7.1669
6263.7	16519.99	7.1664
6263.7	16512.32	7.1665
6263.7	16496.95	7.1668
6263.7	16497.75	7.1668
6263.7	16486.12	7.1670
6263.7	16484.61	7.1670
6263.7	16494.91	7.1668
6263.7	16482.50	7.1670
6263.7	16491.01	7.1668
6263.7	16490.08	7.1668
6264.0	16474.42	7.1671
6264.0	16501.70	7.1665
6264.0	16468.24	7.1672
6264.0	16473.60	7.1670
6264.0	16492.51	7.1666
6264.0	16478.10	7.1669
6264.0	16470.53	7.1670
6264.0	16472.30	7.1669
6264.0	16473.78	7.1669
6264.0	16466.92	7.1670
6264.0	16463.53	7.1672
6264.0	16488.08	7.1667
6264.2	16469.48	7.1672
6264.2	16474.90	7.1672
6264.2	16483.48	7.1672
6264.2	16480.41	7.1674
6264.2	16473.54	7.1676
6264.2	16473.68	7.1677
6264.2	16473.79	7.1678
6264.2	16476.58	7.1679
6264.2	16462.62	7.1683
6264.2	16479.70	7.1680
6264.2	16484.46	7.1680
6264.2	16480.14	7.1682
6264.5	16477.41	7.1683
6264.5	16484.32	7.1683
6264.5	16456.59	7.1690
6264.5	16478.65	7.1686
6264.5	16471.68	7.1688
6264.5	16463.47	7.1691
6264.5	16473.98	7.1690
6264.5	16466.09	7.1692
6264.5	16474.95	7.1691
6264.5	16480.30	7.1691
6264.5	16477.88	7.1691
6264.5	16485.18	7.1690
6264.8	16463.12	7.1695
6264.8	16474.69	7.1693
6264.8	16472.38	7.1693
6264.8	16470.98	7.1694
6264.8	16475.87	7.1693
6264.8	16479.40	7.1692
6264.8	16484.14	7.1692
6264.8	16477.48	7.1693
6264.8	16485.66	7.1692
6264.8	16479.13	7.1693
6264.8	16496.26	7.1690
6264.8	16483.92	7.1693
6265.0	16480.68	7.1694
6265.0	16498.33	7.1690
6265.0	16498.32	7.1690
6265.0	16483.70	7.1694
6265.0	16486.23	7.1693
6265.0	16487.82	7.1693
6265.0	16497.48	7.1691
6265.0	16512.96	7.1688
6265.0	16530.50	7.1685
6265.0	16532.49	7.1686
6265.0	16519.64	7.1690
6265.0	16519.35	7.1691
6265.2	16521.32	7.1692
6265.2	16522.65	7.1694
6265.2	16523.88	7.1695
6265.2	16529.78	7.1695
6265.2	16537.43	7.1695
6265.2	16532.94	7.1697
6265.2	16542.31	7.1697
6265.2	16555.80	7.1695
6265.2	16561.88	7.1695
6265.2	16566.42	7.1696
6265.2	16551.41	7.1700
6265.2	16582.27	7.1695
6265.5	16572.19	7.1700
6265.5	16582.52	7.1700
6265.5	16594.70	7.1698
6265.5	16575.17	7.1704
6265.5	16586.89	7.1703
6265.5	16580.53	7.1706
6265.5	16594.83	7.1704
6265.5	16603.79	7.1704
6265.5	16597.82	7.1707
6265.5	16611.43	7.1707
6265.5	16631.72	7.1705
6265.5	16633.38	7.1707
6265.8	16626.67	7.1711
6265.8	16617.14	7.1715
6265.8	16629.49	7.1715
6265.8	16649.93	7.1713
6265.8	16648.40	7.1716
6265.8	16643.62	7.1719
6265.8	16661.10	7.1718
6265.8	16665.14	7.1720
6265.8	16673.59	7.1720
6265.8	16686.98	7.1720
6265.8	16666.20	7.1727
6265.8	16684.17	7.1725
6266.0	16681.60	7.1728
6266.0	16694.30	7.1728
6266.0	16689.11	7.1731
6266.0	16687.86	7.1734
6266.0	16689.48	7.1736
6266.0	16702.17	7.1736
6266.0	16704.11	7.1738
6266.0	16703.70	7.1740
6266.0	16716.71	7.1740
6266.0	16725.42	7.1740
6266.0	16711.36	7.1746
6266.0	16723.87	7.1745
6266.3	16745.27	7.1743
6266.3	16740.85	7.1746
6266.3	16749.38	7.1747
6266.3	16750.18	7.1749
6266.3	16755.69	7.1750
6266.3	16747.39	7.1754
6266.3	16754.00	7.1755
6266.3	16765.21	7.1755
6266.3	16760.23	7.1758
6266.3	16755.44	7.1762
6266.3	16777.58	7.1759
6266.3	16757.90	7.1766
6266.5	16786.02	7.1762
6266.5	16762.37	7.1769
6266.5	16767.93	7.1771
6266.5	16794.96	7.1767
6266.5	16780.99	7.1772
6266.5	16782.78	7.1774
6266.5	16806.13	7.1772
6266.5	16789.71	7.1778
6266.5	16795.92	7.1779
6266.5	16799.78	7.1782
6266.5	16810.07	7.1783
6266.5	16814.06	7.1785
6266.5	16813.50	7.1788
6266.7	16833.63	7.1787
6266.7	16837.07	7.1789
6266.7	16826.87	7.1795
6266.7	16858.60	7.1791
6266.7	16830.38	7.1800
6266.7	16818.16	7.1806
6266.7	16831.93	7.1806
6266.7	16859.76	7.1803
6266.7	16841.50	7.1810
6266.7	16843.88	7.1813
6266.7	16839.94	7.1816
6266.7	16843.95	7.1819
6267.0	16841.94	7.1822
6267.0	16849.85	7.1824
6267.0	16858.65	7.1825
6267.0	16860.29	7.1828
6267.0	16855.57	7.1832
6267.0	16880.89	7.1830
6267.0	16889.82	7.1831
6267.0	16873.51	7.1835
6267.0	16867.19	7.1837
6267.0	16869.23	7.1838
6267.0	16904.08	7.1832
6267.0	16873.22	7.1839
6267.2	16886.95	7.1837
6267.2	16877.46	7.1841
6267.2	16886.85	7.1840
6267.2	16883.74	7.1842
6267.2	16877.22	7.1844
6267.2	16897.40	7.1841
6267.2	16887.05	7.1844
6267.2	16905.52	7.1841
6267.2	16899.99	7.1843
6267.2	16912.86	7.1841
6267.2	16901.40	7.1845
6267.5	16907.41	7.1844
6267.5	16912.39	7.1844
6267.5	16903.04	7.1847
6267.5	16911.55	7.1846
6267.5	16918.34	7.1846
6267.5	16915.47	7.1848
6267.5	16908.04	7.1850
6267.5	16915.46	7.1850
6267.5	16897.71	7.1855
6267.5	16904.48	7.1855
6267.5	16903.07	7.1856
6267.5	16917.65	7.1854
6267.5	16914.80	7.1856
6267.7	16920.75	7.1856
6267.7	16914.86	7.1859
6267.7	16921.29	7.1859
6267.7	16906.04	7.1863
6267.7	16913.03	7.1863
6267.7	16912.74	7.1864
6267.7	16929.41	7.1862
6267.7	16917.71	7.1866
6267.7	16904.56	7.1870
6267.7	16930.97	7.1866
6267.7	16933.35	7.1866
6267.7	16926.17	7.1869
6268.0	16940.61	7.1867
6268.0	16929.30	7.1871
6268.0	16924.97	7.1873
6268.0	16942.35	7.1871
6268.0	16941.63	7.1872
6268.0	16943.80	7.1873
6268.0	16946.67	7.1874
6268.0	16958.05	7.1873
6268.0	16941.76	7.1878
6268.0	16937.00	7.1880
6268.0	16958.31	7.1877
6268.0	16960.83	7.1878
6268.2	16950.31	7.1882
6268.2	16964.00	7.1880
6268.2	16957.59	7.1883
6268.2	16971.46	7.1881
6268.2	16965.13	7.1884
6268.2	16969.27	7.1885
6268.2	16966.33	7.1887
6268.2	16989.12	7.1883
6268.2	16988.67	7.1885
6268.2	16977.85	7.1888
6268.2	16976.32	7.1890
6268.2	16982.05	7.1890
6268.5	16983.98	7.1891
6269.2	16983.80	7.1918
6269.2	16984.56	7.1918
6269.2	16990.05	7.1917
6269.2	17002.61	7.1915
6269.2	17004.29	7.1915
6269.2	17004.72	7.1915
6269.5	16985.89	7.1919
6269.5	16998.61	7.1917
6269.5	16987.62	7.1920
6269.5	17000.97	7.1917
6269.5	17001.96	7.1917
6269.5	17001.46	7.1918
6269.5	17004.15	7.1918
6269.5	17002.31	7.1918
6269.5	17001.21	7.1919
6269.5	16996.86	7.1920
6269.5	16993.01	7.1921
6269.5	16996.36	7.1921
6269.5	17005.67	7.1919
6269.8	16997.50	7.1921
6269.8	17011.69	7.1919
6269.8	16999.34	7.1922
6269.8	16991.80	7.1924
6269.8	17000.44	7.1922
6269.8	17013.97	7.1920
6269.8	17013.73	7.1920
6269.8	17003.68	7.1923
6269.8	17010.11	7.1922
6269.8	17010.92	7.1922
6269.8	17000.66	7.1925
6270.0	17013.99	7.1923
6270.0	17001.08	7.1926
6270.0	17007.75	7.1925
6270.0	17001.81	7.1926
6270.0	17016.55	7.1924
6270.0	17006.13	7.1927
6270.0	17000.54	7.1929
6270.0	16990.69	7.1931
6270.0	17032.65	7.1924
6270.0	16992.75	7.1932
6270.0	16985.15	7.1935
6270.0	17008.08	7.1931
6270.2	16998.07	7.1934
6270.2	16995.40	7.1935
6270.2	17008.52	7.1933
6270.2	17012.28	7.1933
6270.2	16995.05	7.1937
6270.2	17010.17	7.1935
6270.2	17025.38	7.1933
6270.2	17006.78	7.1937
6270.2	17013.53	7.1936
6270.2	17020.14	7.1936
6270.2	17013.27	7.1938
6270.2	17002.15	7.1941
6270.5	17000.78	7.1942
6270.5	16993.32	7.1944
6270.5	17008.20	7.1942
6270.5	17024.81	7.1939
6270.5	17028.97	7.1939
6270.5	17019.48	7.1942
6270.5	17020.04	7.1943
6270.5	17019.17	7.1944
6270.5	17011.41	7.1946
6270.5	17028.64	7.1943
6270.5	17016.79	7.1947
6270.5	17014.83	7.1948
6270.8	17027.80	7.1946
6270.8	17027.91	7.1947
6270.8	17040.27	7.1945
6270.8	17029.79	7.1948
6270.8	17039.74	7.1947
6270.8	17034.73	7.1949
6270.8	17043.10	7.1948
6270.8	17042.58	7.1949
6270.8	17033.57	7.1951
6270.8	17040.28	7.1951
6270.8	17040.09	7.1951
6270.8	17046.04	7.1952
6271.0	17060.28	7.1950
6271.0	17035.55	7.1956
6271.0	17027.75	7.1958
6271.0	17051.62	7.1953
6271.0	17040.72	7.1956
6271.0	17049.55	7.1955
6271.0	17075.66	7.1950
6271.0	17052.96	7.1955
6271.0	17049.95	7.1955
6271.0	17048.88	7.1956
6271.3	17059.03	7.1954
6271.3	17045.49	7.1957
6271.3	17041.29	7.1958
6271.3	17062.50	7.1954
6271.3	17056.87	7.1956
6271.3	17033.50	7.1961
6271.3	17049.92	7.1958
6271.3	17053.70	7.1957
6271.3	17044.72	7.1959
6271.3	17032.99	7.1962
6271.5	17035.50	7.1962
6271.5	17033.79	7.1962
6271.5	17053.59	7.1958
6271.5	17045.35	7.1959
6271.5	17062.41	7.1954
6271.5	17035.11	7.1958
6271.5	17043.92	7.1955
6271.5	17041.08	7.1955
6271.5	17030.75	7.1955
6271.5	17029.56	7.1954
6271.5	17035.19	7.1952
6271.5	17077.14	7.2072
6271.7	17044.90	7.2072
6271.7	17029.51	7.2069
6271.7	17027.32	7.2063
6271.7	17049.35	7.2053
6271.7	17041.55	7.2048
6271.7	17035.09	7.2043
6271.7	17034.07	7.2037
6271.7	17024.02	7.2033
6271.7	17030.75	7.2026
6271.7	17038.70	7.2018
6271.7	17037.63	7.2012
6271.7	17041.82	7.2005
6272.0	17038.40	7.1993
6272.0	17032.60	7.1988
6272.0	17028.85	7.1983
6272.0	17021.79	7.1978
6272.0	17025.67	7.1971
6272.0	17013.07	7.1967
6272.0	17018.45	7.1960
6272.0	16997.89	7.1958
6272.0	17003.31	7.1951
6272.0	17007.91	7.1937
6272.0	16997.93	7.1939
6272.3	16988.52	7.1940
6272.3	16988.60	7.1940
6272.3	16987.81	7.1939
6272.3	16997.53	7.1937
6272.3	17002.94	7.1935
6272.3	16982.28	7.1939
6272.3	16986.13	7.1938
6272.3	16986.05	7.1937
6272.3	16981.71	7.1937
6272.3	16972.67	7.1939
6272.3	16989.39	7.1935
6272.3	16973.75	7.1938
6272.5	16975.81	7.1937
6272.5	16966.47	7.1938
6272.5	16985.10	7.1934
6272.5	16969.19	7.1936
6272.5	16970.46	7.1936
6272.5	16966.12	7.1936
6272.5	16972.42	7.1934
6272.5	16966.17	7.1934
6272.5	16975.66	7.1932
6272.5	16971.67	7.1932
6272.5	16965.30	7.1933
6272.8	16972.44	7.1931
6272.8	16964.27	7.1932
6272.8	16961.89	7.1932
6272.8	16958.31	7.1932
6272.8	16945.66	7.1934
6272.8	16961.20	7.1931
6272.8	16958.99	7.1931
6272.8	16940.47	7.1934
6272.8	16964.65	7.1929
6272.8	16940.17	7.1933
6272.8	16956.52	7.1930
6272.8	16950.49	7.1930
6273.0	16932.15	7.1934
6273.0	16940.16	7.1932
6273.0	16941.38	7.1930
6273.0	16943.50	7.1929
6273.0	16935.57	7.1931
6273.0	16943.84	7.1928
6273.0	16940.74	7.1929
6273.0	16936.71	7.1929
6273.0	16954.02	7.1927
6273.0	16969.91	7.1925
6273.2	16947.87	7.1931
